demand_heat;supply_wood
8,965967901;27,77777778
8,649645688;27,77777778
8,310648318;27,77777778
8,057897396;27,77777778
7,931521935;27,77777778
7,845531195;27,77777778
7,880183199;27,77777778
8,035477947;27,77777778
8,282751861;27,77777778
8,295240123;0
8,530281481;0
8,771055556;0
9,01182963;0
9,246870988;0
9,487645062;0
9,72268642;0
9,963460494;0
10,20996728;0
10,33035432;0
10,45074136;0
10,5367321;0
10,52526667;0
10,16983827;0
9,774280864;0
9,281267284;27,77777778
9,102530256;27,77777778
8,935514367;27,77777778
8,871943075;27,77777778
8,808627491;27,77777778
8,791429343;27,77777778
8,871943075;27,77777778
9,010039676;27,77777778
9,142659268;27,77777778
9,223940123;0
9,53350679;0
9,837340741;0
10,14690741;0
10,45647407;0
10,76604074;0
11,06414198;0
11,43676852;0
11,81512778;0
12,04443642;0
12,27374506;0
12,45145926;0
12,50878642;0
12,02723827;0
11,45969938;0
10,90362593;27,77777778
10,64463087;27,77777778
10,43175326;27,77777778
10,28219122;27,77777778
10,21887564;27,77777778
10,23607379;27,77777778
10,37391468;27,77777778
10,64386375;27,77777778
11,0115247;27,77777778
11,12720185;0
11,47116481;0
11,81512778;0
12,15909074;0
12,5030537;0
12,84701667;0
12,79542222;0
12,78395679;0
12,77822407;0
12,79542222;0
12,81262037;0
12,83555123;0
12,84128395;0
12,14189259;0
11,33931235;0
10,55966296;27,77777778
12,60195898;27,77777778
14,10358423;27,77777778
15,07600415;27,77777778
15,53641689;27,77777778
15,49628788;27,77777778
14,99574613;27,77777778
14,06918793;27,77777778
12,64782071;27,77777778
10,15837284;0
10,41061235;0
10,65711914;0
10,90362593;0
11,15586543;0
11,40237222;0
11,44250123;0
11,48836296;0
11,53422469;0
11,55715556;0
11,58008642;0
11,59728457;0
11,58581914;0
11,20172716;0
10,69151543;0
10,20996728;27,77777778
11,55580685;27,77777778
12,5809515;27,77777778
13,23953949;27,77777778
13,60609614;27,77777778
13,52583812;27,77777778
13,13061789;27,77777778
12,46056446;27,77777778
11,45835068;27,77777778
9,757082716;0
9,843073457;0
9,929064198;0
10,00932222;0
10,09531296;0
10,1813037;0
10,24436358;0
10,29022531;0
10,33035432;0
10,34755247;0
10,36475062;0
10,37048333;0
10,31888889;0
9,56217037;0
8,954502469;0
8,232180247;0
7,567185185;0
6,833397531;0
6,764604938;0
6,867793827;0
6,856328395;0
7,355074691;0
7,802226543;0
8,186318519;0
8,352567284;0
8,518816049;0
8,685064815;0
8,85131358;0
9,017562346;0
9,183811111;0
9,441783333;0
9,671091975;0
9,923331481;0
10,06091667;0
10,19276914;0
10,29022531;0
10,26729444;0
9,900400617;0
9,47617963;0
9,115018519;0
8,845580864;0
8,501617901;0
8,272309259;0
8,226447531;0
8,214982099;0
8,3583;0
8,730926543;0
8,834115432;0
8,994631481;0
9,155147531;0
9,31566358;0
9,47617963;0
9,636695679;0
9,797211728;0
9,866004321;0
9,946262346;0
10,02652037;0
10,06664938;0
10,1067784;0
10,13544198;0
10,04371852;0
9,539239506;0
8,885709877;0
8,174853086;27,77777778
7,938788898;27,77777778
7,662851404;27,77777778
7,564883816;27,77777778
7,415577491;27,77777778
7,341052182;27,77777778
7,433031347;27,77777778
7,702980416;27,77777778
7,967452478;27,77777778
7,848088272;0
7,962742593;0
8,071664198;0
8,180585802;0
8,295240123;0
8,404161728;0
8,490152469;0
8,57614321;0
8,656401235;0
8,696530247;0
8,736659259;0
8,759590123;0
8,702262963;0
8,581875926;0
8,524548765;0
8,237912963;27,77777778
7,898659885;27,77777778
7,748842145;27,77777778
7,53048752;27,77777778
7,106010824;27,77777778
6,911098479;27,77777778
6,899888754;27,77777778
6,843073009;27,77777778
6,964227169;27,77777778
6,902190123;0
7,028309877;0
7,171627778;0
7,314945679;0
7,727701235;0
7,693304938;0
7,790761111;0
7,934079012;0
8,100327778;0
8,186318519;0
8,266576543;0
8,323903704;0
8,283774691;0
8,226447531;0
7,934079012;0
7,48692716;27,77777778
7,273793836;27,77777778
6,940529182;27,77777778
6,607520236;27,77777778
6,337826874;27,77777778
6,234637985;27,77777778
6,177566532;27,77777778
6,24687054;27,77777778
6,402420996;27,77777778
6,391978395;0
6,604088889;0
6,816199383;0
7,034042593;0
7,246153086;0
7,45826358;0
7,670374074;0
7,911148148;0
8,151922222;0
8,295240123;0
8,432825309;0
8,536014198;0
8,438558025;0
7,601581481;0
6,512365432;0
5,726983333;27,77777778
7,07809969;27,77777778
7,929487728;27,77777778
8,109165968;27,77777778
7,70312515;27,77777778
7,565539965;27,77777778
7,35244745;27,77777778
7,333285259;27,77777778
7,095297838;27,77777778
6,208531481;0
6,242927778;0
6,277324074;0
6,31172037;0
6,340383951;0
6,374780247;0
6,242927778;0
6,088144444;0
5,927628395;0
5,830172222;0
5,738448765;0
5,663923457;0
5,497674691;0
4,482983951;0
3,508422222;0
2,556791358;27,77777778
3,461211791;27,77777778
4,119462609;27,77777778
4,543009245;27,77777778
4,645860958;27,77777778
4,468146761;27,77777778
4,084391961;27,77777778
3,546191004;27,77777778
2,859276606;27,77777778
1,513437037;0
1,954856173;0
2,396275309;0
2,837694444;0
3,27911358;0
3,720532716;0
4,299537037;0
4,930135802;0
5,555001852;0
5,893232099;0
6,231462346;0
6,477969136;0
6,328918519;0
5,870301235;0
5,262633333;0
5,16517716;0
4,838412346;0
4,597638272;0
4,821214198;0
4,91867037;0
4,706559877;0
4,792550617;0
5,159444444;0
5,469011111;0
5,749914198;0
6,025084568;0
6,300254938;0
6,581158025;0
6,856328395;0
7,131498765;0
7,171627778;0
7,194558642;0
7,223222222;0
7,228954938;0
7,234687654;0
7,234687654;0
7,102835185;0
6,873526543;0
6,156937037;0
5,520605556;0
4,930135802;0
4,465785802;0
4,230744444;0
4,093159259;0
4,035832099;0
4,144753704;0
4,419924074;0
4,798283333;0
5,102117284;0
5,411683951;0
5,715517901;0
6,019351852;0
6,323185802;0
6,627019753;0
6,999646296;0
7,40093642;0
7,779295679;0
7,985673457;0
8,192051235;0
8,335369136;0
8,278041975;0
7,934079012;0
7,687572222;0
7,406669136;27,77777778
6,981425317;27,77777778
7,049450787;27,77777778
7,243851717;27,77777778
7,11174354;27,77777778
6,911098479;27,77777778
6,750838137;27,77777778
6,911865602;27,77777778
7,05021791;27,77777778
7,097102469;0
7,37227284;0
7,64744321;0
7,92261358;0
8,197783951;0
8,472954321;0
8,650668519;0
8,85131358;0
9,051958642;0
9,160880247;0
9,269801852;0
9,355792593;0
9,09782037;0
8,266576543;0
7,418134568;0
6,713010494;27,77777778
6,132983342;27,77777778
5,702262515;27,77777778
5,443778878;27,77777778
5,242878108;27,77777778
5,214214528;27,77777778
5,334857273;27,77777778
5,639202639;27,77777778
6,041259885;27,77777778
6,391978395;0
6,432107407;0
6,466503704;0
6,5009;0
6,541029012;0
6,575425309;0
6,569692593;0
6,414909259;0
6,328918519;0
6,483701852;0
6,5009;0
6,277324074;0
6,111075309;0
6,116808025;0
5,417416667;0
5,176642593;27,77777778
5,152688898;27,77777778
5,151921775;27,77777778
5,214470236;27,77777778
5,133956503;27,77777778
5,185550948;27,77777778
5,185806655;27,77777778
5,908640293;27,77777778
5,083896305;27,77777778
4,998928395;0
5,16517716;0
5,348624074;0
5,658190741;0
5,692587037;0
5,835904938;0
6,346116667;0
6,913655556;0
7,223222222;0
7,527056173;0
7,744899383;0
7,790761111;0
7,538521605;0
6,948051852;0
6,28305679;0
5,841637654;27,77777778
6,315648455;27,77777778
6,628161185;27,77777778
7,025682635;27,77777778
7,187180706;27,77777778
7,261706014;27,77777778
7,042880783;27,77777778
6,628161185;27,77777778
6,286984875;27,77777778
5,79004321;0
6,237195062;0
6,684346914;0
7,137231481;0
7,584383333;0
8,031535185;0
8,226447531;0
8,432825309;0
8,54747963;0
8,656401235;0
8,736659259;0
8,748124691;0
8,323903704;0
7,567185185;0
6,604088889;0
5,652458025;27,77777778
10,15545701;27,77777778
13,47967863;27,77777778
15,63085559;27,77777778
16,63191876;27,77777778
16,48860086;27,77777778
15,25249633;27,77777778
12,98666505;27,77777778
9,582185405;27,77777778
4,878541358;0
5,182375309;0
5,480476543;0
5,778577778;0
6,082411728;0
6,380512963;0
6,604088889;0
6,839130247;0
6,959517284;0
7,074171605;0
7,160162346;0
7,165895062;0
6,770337654;0
6,271591358;0
5,904697531;0
5,480476543;0
5,262633333;0
4,924403086;0
5,182375309;0
5,239702469;0
5,480476543;0
5,480476543;0
5,60086358;0
5,807241358;0
6,053748148;0
6,214264198;0
6,397711111;0
6,69007963;0
6,816199383;0
7,263351235;0
7,148696914;0
7,337876543;0
7,366540123;0
7,561452469;0
7,997138889;0
7,727701235;0
7,355074691;0
7,028309877;0
6,730208642;0
6,409176543;0
6,116808025;0
5,962024691;0
5,864568519;0
5,830172222;0
5,738448765;0
5,824439506;0
5,933361111;0
6,156937037;0
6,386245679;0
6,420641975;0
6,363314815;0
6,351849383;0
6,31172037;0
6,288789506;0
6,22572963;0
6,202798765;0
6,013619136;0
5,944826543;0
5,887499383;0
5,864568519;0
5,79004321;0
5,692587037;0
5,199573457;0
4,345398765;27,77777778
3,931620379;27,77777778
4,005378565;27,77777778
3,706765915;27,77777778
3,425607121;27,77777778
3,104575022;27,77777778
2,818194927;27,77777778
2,698319305;27,77777778
2,922662354;27,77777778
3,038339506;0
3,302044444;0
3,565749383;0
3,823721605;0
4,087426543;0
4,351131481;0
4,752421605;0
5,153711728;0
5,348624074;0
5,549269136;0
5,681121605;0
5,669656173;0
5,423149383;0
5,268366049;0
5,262633333;0
5,233969753;27,77777778
5,307472231;27,77777778
5,220714367;27,77777778
4,927834433;27,77777778
4,170860207;27,77777778
3,58612317;27,77777778
3,294010359;27,77777778
3,231461898;27,77777778
3,272358033;27,77777778
3,376569753;0
3,823721605;0
4,270873457;0
4,718025309;0
5,16517716;0
5,612329012;0
6,070946296;0
6,55822716;0
6,821932099;0
7,085637037;0
7,269083951;0
7,297747531;0
6,913655556;0
6,28305679;0
5,560734568;0
4,855610494;27,77777778
4,45329754;27,77777778
4,11430017;27,77777778
3,855816532;27,77777778
3,683579343;27,77777778
3,609054034;27,77777778
3,65517147;27,77777778
3,873526095;27,77777778
4,195325317;27,77777778
4,494449383;0
4,855610494;0
5,211038889;0
5,5722;0
5,927628395;0
6,28305679;0
6,455038272;0
6,627019753;0
6,71874321;0
6,816199383;0
6,879259259;0
6,884991975;0
6,506632716;0
5,887499383;0
5,222504321;0
4,591905556;27,77777778
4,928331171;27,77777778
5,108991432;27,77777778
5,214144363;27,77777778
5,232324533;27,77777778
5,111937496;27,77777778
4,904577697;27,77777778
4,713434025;27,77777778
4,441050307;27,77777778
3,984237654;0
4,333933333;0
4,683629012;0
5,033324691;0
5,38302037;0
5,726983333;0
6,030817284;0
6,334651235;0
6,489434568;0
6,644217901;0
6,74740679;0
6,74740679;0
6,076679012;0
5,096384568;0
4,018633951;0
2,97527963;27,77777778
7,363624294;27,77777778
10,58465702;27,77777778
12,67277411;27,77777778
13,65663913;27,77777778
13,53051938;27,77777778
12,32881114;27,77777778
10,10310887;27,77777778
6,767421825;27,77777778
2,155501235;0
2,809030864;0
3,462560494;0
4,116090123;0
4,706559877;0
5,29702963;0
5,887499383;0
6,477969136;0
7,068438889;0
7,4296;0
7,687572222;0
7,727701235;0
7,292014815;0
6,621287037;0
5,910430247;0
5,251167901;0
4,695094444;0
4,202080864;0
3,863850617;0
3,663205556;0
3,600145679;0
3,68613642;0
4,012901235;0
4,505914815;0
5,061988272;0
5,457545679;0
5,853103086;0
6,25439321;0
6,649950617;0
7,045508025;0
7,160162346;0
7,269083951;0
7,320678395;0
7,366540123;0
7,40093642;0
7,378005556;0
6,867793827;0
6,202798765;0
5,537803704;0
4,83267963;0
4,247942593;0
3,766394444;0
3,43962963;0
3,238984568;0
3,198855556;0
3,319242593;0
3,605878395;0
4,007168519;0
4,442854938;0
4,981730247;0
5,520605556;0
6,059480864;0
6,598356173;0
7,142964198;0
7,716235802;0
8,41562716;0
8,828382716;0
9,241138272;0
9,556437654;0
9,671091975;0
9,367258025;0
8,931571605;0
8,450023457;0
8,002871605;27,77777778
7,847065441;27,77777778
7,720178565;27,77777778
7,645141841;27,77777778
7,627687985;27,77777778
7,673549713;27,77777778
7,794192458;27,77777778
8,029745231;27,77777778
8,340079021;27,77777778
8,639203086;0
8,857046296;0
9,074889506;0
9,292732716;0
9,50484321;0
9,72268642;0
9,235405556;0
8,719461111;0
8,444290741;0
8,174853086;0
7,979940741;0
7,92261358;0
7,045508025;0
5,939093827;0
4,798283333;0
3,7148;27,77777778
2,962791367;27,77777778
2,319960046;27,77777778
1,803504186;27,77777778
1,447820084;27,77777778
1,258640454;27,77777778
1,270361594;27,77777778
1,546043379;27,77777778
2,016893219;27,77777778
2,522395062;0
2,694376543;0
2,872090741;0
3,044072222;0
3,216053704;0
3,393767901;0
3,726265432;0
4,087426543;0
4,276606173;0
4,465785802;0
4,603370988;0
4,597638272;0
3,875316049;0
2,97527963;0
2,040846914;0
1,163741358;27,77777778
0,612377786;27,77777778
0,39950017;27,77777778
0,513643075;27,77777778
0,570714528;27,77777778
0,570714528;27,77777778
0,513643075;27,77777778
0,39950017;27,77777778
0,228285811;27,77777778
0,65352963;0
1,20387037;0
1,754211111;0
2,304551852;0
2,854892593;0
3,405233333;0
3,829454321;0
4,299537037;0
4,551776543;0
4,798283333;0
4,981730247;0
4,987462963;0
4,339666049;0
3,508422222;0
2,625583951;0
1,777141975;27,77777778
3,767843546;27,77777778
5,22360707;27,77777778
6,167363411;27,77777778
6,839886643;27,77777778
6,839886643;27,77777778
6,155897979;27,77777778
5,034427441;27,77777778
3,561465769;27,77777778
1,479040741;0
1,840201852;0
2,201362963;0
2,562524074;0
2,917952469;0
3,27911358;0
3,422431481;0
3,577214815;0
3,663205556;0
3,74346358;0
3,806523457;0
3,777859877;0
3,170191975;0
2,459335185;0
1,82873642;0
1,272662963;27,77777778
2,349064877;27,77777778
3,127702733;27,77777778
4,021332085;27,77777778
4,468146761;27,77777778
4,468146761;27,77777778
4,021332085;27,77777778
3,127702733;27,77777778
1,787258704;27,77777778
0,154783333;0
0,475815432;0
0,796847531;0
1,11787963;0
1,438911728;0
1,759943827;0
2,012183333;0
2,275888272;0
2,413473457;0
2,551058642;0
2,642782099;0
2,619851235;0
2,29308642;0
1,920459877;0
1,524902469;0
1,215335802;0
0,951630864;0
0,73952037;0
0,389824691;0
0,286635802;0
0,252239506;0
0,321032099;0
0,533142593;0
0,745253086;0
1,020423457;0
1,444644444;0
1,868865432;0
2,29308642;0
2,711574691;0
3,135795679;0
3,514154938;0
3,926910494;0
4,156219136;0
4,385527778;0
4,551776543;0
4,546043827;0
3,90397963;0
3,141528395;0
2,396275309;0
1,651022222;0
1,003225309;0
0,470082716;0
0,040129012;0
0;0
0;0
0;0
0,114654321;0
0,636331481;0
1,255464815;0
1,530635185;0
1,811538272;0
2,086708642;0
2,361879012;0
2,642782099;0
2,688643827;0
2,734505556;0
2,75743642;0
2,780367284;0
2,797565432;0
2,72877284;0
2,092441358;0
1,479040741;0
0,796847531;0
0,160516049;27,77777778
0,228285811;27,77777778
0,39950017;27,77777778
0,513643075;27,77777778
0,570714528;27,77777778
0,570714528;27,77777778
0,513643075;27,77777778
0,39950017;27,77777778
0,228285811;27,77777778
0;0
0,27517037;0
0,642064198;0
1,008958025;0
1,381584568;0
1,748478395;0
2,126837654;0
2,51092963;0
2,711574691;0
2,912219753;0
3,049804938;0
2,981012346;0
2,138303086;0
1,198137654;0
0,252239506;0
0;27,77777778
0,228285811;27,77777778
0,39950017;27,77777778
0,513643075;27,77777778
0,570714528;27,77777778
0,570714528;27,77777778
0,513643075;27,77777778
0,39950017;27,77777778
0,228285811;27,77777778
0;0
0;0
0,257972222;0
0,968829012;0
1,679685802;0
2,390542593;0
3,03260679;0
3,726265432;0
4,104624691;0
4,477251235;0
4,746688889;0
4,706559877;0
4,035832099;0
3,302044444;0
2,556791358;0
1,937658025;27,77777778
1,604137663;27,77777778
1,288071157;27,77777778
1,092647396;27,77777778
0,977737367;27,77777778
0,949073787;27,77777778
1,035320236;27,77777778
1,253674861;27,77777778
1,586939515;27,77777778
1,943390741;0
2,430671605;0
2,923685185;0
3,410966049;0
3,90397963;0
4,39699321;0
4,580440123;0
4,769619753;0
4,867075926;0
4,958799383;0
5,021859259;0
4,930135802;0
4,253675309;0
3,456827778;0
2,367611728;0
1,765676543;27,77777778
2,285549072;27,77777778
2,638190815;27,77777778
3,029979549;27,77777778
3,558371446;27,77777778
3,856472681;27,77777778
3,930015968;27,77777778
3,790466741;27,77777778
3,460755862;27,77777778
2,900754321;0
3,187390123;0
3,46829321;0
3,754929012;0
4,035832099;0
4,322467901;0
4,597638272;0
4,895739506;0
5,05052284;0
5,199573457;0
5,308495062;0
5,211038889;0
4,632034568;0
3,74346358;0
2,877823457;0
2,138303086;27,77777778
3,208972285;27,77777778
4,165324338;27,77777778
4,680594431;27,77777778
4,84650602;27,77777778
4,703188119;27,77777778
4,307967887;27,77777778
3,735370634;27,77777778
2,887940186;27,77777778
1,685418519;0
2,304551852;0
2,929417901;0
3,554283951;0
4,173417284;0
4,798283333;0
5,337158642;0
5,927628395;0
6,242927778;0
6,55822716;0
6,787535802;0
6,69007963;0
5,830172222;0
4,912937654;0
3,978504938;0
3,107132099;0
2,35041358;0
1,754211111;0
1,329990123;0
1,077750617;0
1,008958025;0
1,158008642;0
1,565031481;0
2,172699383;0
2,889288889;0
3,479758642;0
4,070228395;0
4,660698148;0
5,245435185;0
5,835904938;0
6,168402469;0
6,541029012;0
6,74740679;0
6,953784568;0
7,102835185;0
6,988180864;0
6,294522222;0
5,54353642;0
4,792550617;0
4,024366667;0
3,290579012;0
2,677178395;0
2,224293827;0
2,000717901;0
1,931925309;0
2,029381481;0
2,361879012;0
2,866358025;0
3,508422222;0
3,812256173;0
4,116090123;0
4,419924074;0
4,723758025;0
5,027591975;0
5,113582716;0
5,16517716;0
5,176642593;0
5,188108025;0
5,182375309;0
4,809748765;0
4,557509259;0
4,683629012;0
4,563241975;0
4,414191358;27,77777778
4,407435811;27,77777778
4,538521157;27,77777778
4,188314063;27,77777778
3,247892923;27,77777778
2,479708972;27,77777778
1,992683816;27,77777778
1,781084737;27,77777778
1,770386428;27,77777778
1,903261728;0
2,390542593;0
2,877823457;0
3,370837037;0
3,858117901;0
4,345398765;0
5,010393827;0
5,721250617;0
6,09387716;0
6,466503704;0
6,730208642;0
6,735941358;0
6,724475926;0
6,701545062;0
6,569692593;0
6,214264198;27,77777778
5,938070996;27,77777778
5,78252054;27,77777778
5,741880112;27,77777778
5,575375639;27,77777778
5,437790454;27,77777778
5,357788137;27,77777778
5,358299552;27,77777778
5,542513589;27,77777778
5,532070988;0
5,870301235;0
6,208531481;0
6,55822716;0
6,913655556;0
7,269083951;0
7,389470988;0
7,544254321;0
7,61877963;0
7,70477037;0
7,744899383;0
7,635977778;0
7,389470988;0
7,114300617;0
6,844862963;0
6,569692593;27,77777778
6,55720433;27,77777778
6,556437207;27,77777778
6,555925791;27,77777778
6,601531812;27,77777778
6,693255269;27,77777778
6,475667767;27,77777778
6,470446466;27,77777778
6,471213589;27,77777778
6,512365432;0
6,701545062;0
6,948051852;0
7,194558642;0
7,446798148;0
7,693304938;0
7,905415432;0
8,14045679;0
8,278041975;0
8,41562716;0
8,513083333;0
8,398429012;0
7,561452469;0
6,810466667;0
6,219996914;0
5,595130864;27,77777778
5,851298455;27,77777778
6,370188963;27,77777778
6,653056092;27,77777778
6,613909101;27,77777778
6,430462187;27,77777778
6,188706092;27,77777778
5,842779086;27,77777778
5,501602776;27,77777778
5,130780864;0
5,555001852;0
5,984955556;0
6,409176543;0
6,839130247;0
7,263351235;0
7,527056173;0
7,790761111;0
7,928346296;0
8,065931481;0
8,157654938;0
8,008604321;0
7,326411111;0
6,541029012;0
5,795775926;0
5,090651852;27,77777778
6,35050068;27,77777778
7,708142856;27,77777778
9,261034554;27,77777778
10,23525911;27,77777778
10,72253997;27,77777778
10,48783579;27,77777778
9,708860757;27,77777778
8,591992655;27,77777778
7,091369753;0
6,804733951;0
6,523830864;0
6,237195062;0
5,956291975;0
5,669656173;0
5,635259877;0
5,595130864;0
5,658190741;0
5,669656173;0
5,887499383;0
5,640992593;0
5,377287654;0
5,176642593;0
5,021859259;0
4,872808642;0
4,735223457;0
4,597638272;0
4,488716667;0
4,419924074;0
4,391260494;0
4,362596914;0
4,408458642;0
4,517380247;0
4,637767284;0
4,712292593;0
4,844145062;0
4,912937654;0
5,027591975;0
5,090651852;0
5,142246296;0
5,211038889;0
5,233969753;0
5,239702469;0
5,216771605;0
5,10785;0
5,05052284;0
4,695094444;0
4,597638272;0
4,345398765;0
3,766394444;0
3,198855556;0
2,740238272;0
2,121104938;0
1,754211111;0
1,645289506;0
1,834469136;0
2,040846914;0
2,361879012;0
2,763169136;0
3,118597531;0
3,611611111;0
3,869583333;0
4,253675309;0
4,781085185;0
5,371554938;0
5,635259877;0
5,830172222;0
5,858835802;0
5,807241358;0
5,681121605;0
5,606596296;0
5,262633333;0
5,096384568;27,77777778
5,141223466;27,77777778
5,157654491;27,77777778
5,2374011;27,77777778
5,116758355;27,77777778
5,076629343;27,77777778
4,985161594;27,77777778
4,905414984;27,77777778
4,860320379;27,77777778
4,867075926;0
5,084919136;0
5,337158642;0
5,583665432;0
5,835904938;0
6,082411728;0
6,139738889;0
6,202798765;0
6,231462346;0
6,260125926;0
6,260125926;0
5,864568519;0
5,239702469;0
4,752421605;0
4,058762963;0
3,428164198;27,77777778
2,92839507;27,77777778
2,623793997;27,77777778
2,376775791;27,77777778
2,187340454;27,77777778
2,216004034;27,77777778
2,296517767;27,77777778
2,400218071;27,77777778
2,607362972;27,77777778
2,860625309;0
3,302044444;0
3,74346358;0
4,17915;0
4,620569136;0
5,061988272;0
5,469011111;0
5,881766667;0
6,09387716;0
6,237195062;0
6,242927778;0
5,853103086;0
5,423149383;0
5,159444444;0
4,735223457;0
3,817988889;27,77777778
3,077445688;27,77777778
2,652457577;27,77777778
2,29078505;27,77777778
2,405183664;27,77777778
2,600096009;27,77777778
2,806729495;27,77777778
3,128273009;27,77777778
3,427141367;27,77777778
3,617343827;0
3,96130679;0
4,305269753;0
4,6435;0
4,987462963;0
5,331425926;0
5,62952716;0
5,956291975;0
6,128273457;0
6,25439321;0
6,277324074;0
5,893232099;0
5,188108025;0
4,39699321;0
3,456827778;0
2,654247531;27,77777778
2,864553393;27,77777778
3,068144519;27,77777778
3,133168437;27,77777778
3,08828873;27,77777778
2,979367125;27,77777778
2,726145598;27,77777778
2,437545753;27,77777778
2,228221912;27,77777778
1,937658025;0
2,556791358;0
3,170191975;0
3,789325309;0
4,408458642;0
5,021859259;0
5,474743827;0
5,933361111;0
6,168402469;0
6,328918519;0
6,334651235;0
5,893232099;0
5,360089506;0
5,073453704;0
4,826946914;0
3,915445062;27,77777778
5,20395747;27,77777778
6,831037301;27,77777778
7,541219739;27,77777778
7,592477008;27,77777778
7,1969196;27,77777778
6,904888258;27,77777778
6,137378659;27,77777778
5,066372285;27,77777778
3,674670988;0
4,311002469;0
4,953066667;0
5,589398148;0
6,231462346;0
6,867793827;0
7,4296;0
8,025802469;0
8,341101852;0
8,558945062;0
8,581875926;0
8,30097284;0
7,595848765;0
6,970982716;0
6,357582099;0
6,048015432;0
5,876033951;0
5,60086358;0
6,088144444;0
6,340383951;0
6,179867901;0
6,076679012;0
6,231462346;0
6,357582099;0
6,695812346;0
7,160162346;0
7,624512346;0
8,088862346;0
8,553212346;0
9,017562346;0
9,269801852;0
9,625230247;0
9,854538889;0
10,04371852;0
10,14117469;0
9,843073457;0
9,275534568;0
8,57614321;0
7,848088272;0
7,194558642;0
6,604088889;0
6,128273457;0
5,79004321;0
5,62952716;0
5,612329012;0
5,76137963;0
6,128273457;0
6,667148765;0
7,326411111;0
7,527056173;0
7,727701235;0
7,928346296;0
8,128991358;0
8,32963642;0
6,96525;0
7,292014815;0
7,02257716;0
6,844862963;0
6,821932099;0
6,300254938;0
5,463278395;0
4,511647531;0
3,582947531;0
2,671445679;0
2,074220379;0
1,557508812;0
1,138509125;0
0,845884898;0
0,668170701;0
0,616831964;0
0,772126713;0
1,088193219;0
1,473308025;0
2,07524321;0
2,390542593;0
2,711574691;0
3,026874074;0
3,347906173;0
3,74346358;0
4,173417284;0
4,39699321;0
4,557509259;0
4,580440123;0
4,167684568;0
3,554283951;0
2,803298148;0
2,012183333;0
1,215335802;0
0,727032107;0
0,39950017;0
0,513643075;0
0,570714528;0
0,570714528;0
0,513643075;0
0,39950017;0
0,228285811;0
0,366893827;0
0,934432716;0
1,553566049;0
2,166966667;0
2,780367284;0
3,393767901;0
3,823721605;0
4,288071605;0
4,534578395;0
4,712292593;0
4,740956173;0
4,225011728;0
3,456827778;0
2,56825679;0
1,66822037;0
0,814045679;0
0,285612972;0
0,39950017;0
0,513643075;0
0,570714528;0
0,570714528;0
0,513643075;0
0,39950017;0
0,228285811;0
0,068792593;0
0,71085679;0
1,347188272;0
1,983519753;0
2,619851235;0
3,256182716;0
3,651740123;0
4,087426543;0
4,322467901;0
4,494449383;0
4,523112963;0
4,17915;0
3,611611111;0
2,877823457;0
2,184164815;0
1,467575309;27,77777778
3,653189225;27,77777778
5,229339786;27,77777778
6,29921588;27,77777778
6,839886643;27,77777778
6,839886643;27,77777778
6,155897979;27,77777778
4,810851515;27,77777778
3,183106509;27,77777778
0,980294444;0
1,501971605;0
1,742745679;0
1,983519753;0
2,224293827;0
2,465067901;0
2,447869753;0
2,419206173;0
2,402008025;0
2,390542593;0
2,373344444;0
2,327482716;0
1,989252469;0
1,593695062;0
1,232533951;0
1,11787963;27,77777778
2,469451914;27,77777778
3,351278659;27,77777778
4,021332085;27,77777778
4,468146761;27,77777778
4,531206638;27,77777778
4,210511714;27,77777778
3,477398412;27,77777778
2,303203149;27,77777778
0,73952037;0
0,922967284;0
1,043354321;0
1,215335802;0
1,387317284;0
1,691151235;0
1,61089321;0
1,851667284;0
1,903261728;0
1,977787037;0
1,966321605;0
1,759943827;0
1,341455556;0
1,215335802;0
0,808312963;0
0,481548148;0
0,091723457;0
0;0
0,229308642;0
0,034396296;0
0;0
0;0
0;0
0;0
0;0
0,235041358;0
0,722322222;0
1,20387037;0
1,691151235;0
2,172699383;0
2,585454938;0
3,009675926;0
3,233251852;0
3,388035185;0
3,393767901;0
3,370837037;0
3,302044444;0
3,067003086;0
2,81476358;0
2,717307407;0
2,367611728;0
2,092441358;0
1,851667284;0
1,737012963;0
1,691151235;0
1,691151235;0
1,782874691;0
1,931925309;0
2,356146296;0
2,247224691;0
2,648514815;0
3,055537654;0
3,462560494;0
3,869583333;0
4,173417284;0
4,500182099;0
4,677896296;0
4,809748765;0
4,804016049;0
4,488716667;0
3,898246914;0
3,617343827;0
3,290579012;0
3,095666667;0
3,33541791;0
3,340383503;0
3,391466532;0
3,448537985;0
3,477201565;0
3,563448013;0
3,592623009;0
3,673648157;0
3,680403704;0
3,898246914;0
4,15048642;0
4,402725926;0
4,649232716;0
4,930135802;0
4,981730247;0
5,061988272;0
5,142246296;0
5,182375309;0
5,256900617;0
5,056255556;0
4,941601235;0
4,981730247;0
4,374062346;0
4,196348148;0
4,275583342;0
4,343608812;0
4,360295544;0
4,360039837;0
4,32564354;0
4,28003752;0
4,240419923;0
4,183859885;0
4,093159259;0
4,225011728;0
4,563241975;0
4,763887037;0
5,033324691;0
5,302762346;0
5,715517901;0
6,179867901;0
6,437840123;0
6,627019753;0
6,644217901;0
6,31172037;0
5,967757407;0
5,274098765;0
4,465785802;0
3,926910494;0
3,650717293;0
3,512364984;0
3,477457273;0
3,700777491;0
3,821164528;0
3,941807273;0
